Name,County,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,county_name,state,year
"Luquillo Municipio, Puerto Rico",089,19237.0,39.6,19658.0,10617.0,8450.0,43.92576805115143,"LUQUILLO MUNICIPIO, PUERTO RICO","LUQUILLO MUNICIPIO, PUERTO RICO",2016
"Orocovis Municipio, Puerto Rico",107,22258.0,37.2,14662.0,7187.0,12776.0,57.3995866654686,"OROCOVIS MUNICIPIO, PUERTO RICO","OROCOVIS MUNICIPIO, PUERTO RICO",2016
"Ceiba Municipio, Puerto Rico",037,12538.0,40.1,20038.0,10584.0,5611.0,44.75195405965864,"CEIBA MUNICIPIO, PUERTO RICO","CEIBA MUNICIPIO, PUERTO RICO",2016
"Coosa County, Alabama",037,10864.0,44.9,31910.0,18080.0,1610.0,14.81958762886598,COOSA,ALABAMA,2016
"Dale County, Alabama",045,49607.0,36.9,44093.0,22834.0,9897.0,19.950813393271112,DALE,ALABAMA,2016
"Hale County, Alabama",065,15159.0,39.7,33351.0,19296.0,3858.0,25.45022758757174,HALE,ALABAMA,2016
"Etowah County, Alabama",055,103363.0,40.9,40478.0,21287.0,18713.0,18.10415719357991,ETOWAH,ALABAMA,2016
"DeKalb County, Alabama",049,70937.0,39.3,38248.0,18685.0,13872.0,19.55538012602732,DEKALB,ALABAMA,2016
"Escambia County, Alabama",053,37875.0,39.9,32334.0,17420.0,8894.0,23.48250825082508,ESCAMBIA,ALABAMA,2016
"Lamar County, Alabama",075,14066.0,44.3,34298.0,20206.0,3322.0,23.617233044220104,LAMAR,ALABAMA,2016
"Randolph County, Alabama",111,22615.0,42.8,37496.0,19584.0,4542.0,20.08401503426929,RANDOLPH,ALABAMA,2016
"Butler County, Alabama",013,20280.0,40.6,34315.0,19011.0,5126.0,25.276134122287967,BUTLER,ALABAMA,2016
"Mobile County, Alabama",097,414291.0,37.2,44263.0,23318.0,78633.0,18.980137149974293,MOBILE,ALABAMA,2016
"Perry County, Alabama",105,9856.0,37.1,24912.0,14033.0,3605.0,36.57670454545455,PERRY,ALABAMA,2016
"Walker County, Alabama",127,65593.0,42.3,37025.0,20410.0,14174.0,21.60901315689174,WALKER,ALABAMA,2016
"Cleburne County, Alabama",029,14991.0,41.5,36316.0,19791.0,2889.0,19.271562937762656,CLEBURNE,ALABAMA,2016
"Conecuh County, Alabama",035,12697.0,44.0,27609.0,16004.0,4107.0,32.346223517366305,CONECUH,ALABAMA,2016
"Greene County, Alabama",063,8587.0,41.3,21339.0,13679.0,3233.0,37.6499359496914,GREENE,ALABAMA,2016
"Barbour County, Alabama",005,26614.0,38.7,33956.0,17249.0,6235.0,23.427519350717667,BARBOUR,ALABAMA,2016
"Bibb County, Alabama",007,22572.0,40.2,39776.0,18988.0,3390.0,15.018607123870282,BIBB,ALABAMA,2016
"Bullock County, Alabama",011,10552.0,39.2,29335.0,17909.0,2728.0,25.85291887793783,BULLOCK,ALABAMA,2016
"Calhoun County, Alabama",015,115883.0,39.1,41954.0,22231.0,22135.0,19.10116237929636,CALHOUN,ALABAMA,2016
"Chambers County, Alabama",017,34018.0,43.1,36027.0,21532.0,6805.0,20.004115468281498,CHAMBERS,ALABAMA,2016
"Fayette County, Alabama",057,16783.0,43.6,36205.0,20201.0,2863.0,17.058928677828757,FAYETTE,ALABAMA,2016
"Marshall County, Alabama",095,94534.0,38.8,39831.0,21767.0,19138.0,20.244568091903442,MARSHALL,ALABAMA,2016
"Blount County, Alabama",009,57704.0,40.8,46212.0,21033.0,9441.0,16.361084153611536,BLOUNT,ALABAMA,2016
"Madison County, Alabama",089,349973.0,38.1,60150.0,33264.0,45287.0,12.94014109659888,MADISON,ALABAMA,2016
"Autauga County, Alabama",001,55049.0,37.8,53099.0,26168.0,6697.0,12.165525259314428,AUTAUGA,ALABAMA,2016
"Geneva County, Alabama",061,26765.0,42.0,36519.0,20189.0,6011.0,22.45843452269755,GENEVA,ALABAMA,2016
"Wilcox County, Alabama",131,11119.0,40.2,24442.0,14800.0,3768.0,33.88793956291033,WILCOX,ALABAMA,2016
"Bristol Bay Borough, Alaska",060,942.0,40.7,88000.0,41420.0,67.0,7.112526539278131,"BRISTOL BAY BOROUGH, ALASKA","BRISTOL BAY BOROUGH, ALASKA",2016
"Kodiak Island Borough, Alaska",150,13918.0,32.7,73068.0,32066.0,1247.0,8.959620635148728,"KODIAK ISLAND BOROUGH, ALASKA","KODIAK ISLAND BOROUGH, ALASKA",2016
"Bethel Census Area, Alaska",050,17885.0,26.8,53296.0,18231.0,4619.0,25.826111266424377,"BETHEL CENSUS AREA, ALASKA","BETHEL CENSUS AREA, ALASKA",2016
"North Slope Borough, Alaska",185,9681.0,33.8,72027.0,49982.0,1070.0,11.05257721309782,"NORTH SLOPE BOROUGH, ALASKA","NORTH SLOPE BOROUGH, ALASKA",2016
"Fairbanks North Star Borough, Alaska",090,100150.0,30.7,73831.0,34182.0,7444.0,7.432850723914129,"FAIRBANKS NORTH STAR BOROUGH, ALASKA","FAIRBANKS NORTH STAR BOROUGH, ALASKA",2016
"Matanuska-Susitna Borough, Alaska",170,98679.0,34.8,73908.0,30078.0,9350.0,9.475166955481916,"MATANUSKA-SUSITNA BOROUGH, ALASKA","MATANUSKA-SUSITNA BOROUGH, ALASKA",2016
"Nome Census Area, Alaska",180,9879.0,27.7,51563.0,20033.0,2593.0,26.24759591051726,"NOME CENSUS AREA, ALASKA","NOME CENSUS AREA, ALASKA",2016
"Haines Borough, Alaska",100,2528.0,44.6,53125.0,32673.0,132.0,5.2215189873417724,"HAINES BOROUGH, ALASKA","HAINES BOROUGH, ALASKA",2016
"Yakutat City and Borough, Alaska",282,646.0,40.5,66875.0,31084.0,51.0,7.894736842105263,"YAKUTAT CITY AND BOROUGH, ALASKA","YAKUTAT CITY AND BOROUGH, ALASKA",2016
"Lake and Peninsula Borough, Alaska",164,1411.0,31.9,43864.0,22684.0,263.0,18.6392629340893,"LAKE AND PENINSULA BOROUGH, ALASKA","LAKE AND PENINSULA BOROUGH, ALASKA",2016
"Southeast Fairbanks Census Area, Alaska",240,6970.0,36.4,63713.0,30757.0,941.0,13.500717360114777,"SOUTHEAST FAIRBANKS CENSUS AREA, ALASKA","SOUTHEAST FAIRBANKS CENSUS AREA, ALASKA",2016
"Anchorage Municipality, Alaska",020,299321.0,32.8,80862.0,37864.0,23652.0,7.901884598808637,"ANCHORAGE MUNICIPALITY, ALASKA","ANCHORAGE MUNICIPALITY, ALASKA",2016
"Aleutians East Borough, Alaska",013,3299.0,42.8,65926.0,31025.0,510.0,15.459230069718096,"ALEUTIANS EAST BOROUGH, ALASKA","ALEUTIANS EAST BOROUGH, ALASKA",2016
"Linn County, Oregon",043,119862.0,39.5,46782.0,22934.0,20561.0,17.153893644357677,LINN,OREGON,2016
"Yamhill County, Oregon",071,102217.0,38.1,54951.0,26523.0,15255.0,14.924131993699678,YAMHILL,OREGON,2016
"Baker County, Oregon",001,16030.0,48.2,41722.0,24776.0,2339.0,14.591391141609483,BAKER,OREGON,2016
"Klamath County, Oregon",035,65946.0,42.6,41951.0,23071.0,12117.0,18.374124283504685,KLAMATH,OREGON,2016
"Lincoln County, Oregon",041,46685.0,50.7,41303.0,24593.0,8576.0,18.369926100460532,LINCOLN,OREGON,2016
"Benton County, Oregon",003,87455.0,32.6,52015.0,28986.0,17665.0,20.198959464867645,BENTON,OREGON,2016
"Crook County, Oregon",013,21334.0,48.3,39583.0,22346.0,3757.0,17.610387175400767,CROOK,OREGON,2016
"Sherman County, Oregon",055,1705.0,50.1,41389.0,32223.0,301.0,17.653958944281523,SHERMAN,OREGON,2016
"Harney County, Oregon",025,7214.0,46.1,38431.0,22795.0,1166.0,16.16301635708345,HARNEY,OREGON,2016
"Malheur County, Oregon",045,30474.0,36.4,34720.0,17150.0,6651.0,21.825162433549913,MALHEUR,OREGON,2016
"Wallowa County, Oregon",063,6836.0,52.7,42349.0,24956.0,980.0,14.335868929198362,WALLOWA,OREGON,2016
"Wheeler County, Oregon",069,1369.0,59.2,33400.0,22723.0,272.0,19.868517165814463,WHEELER,OREGON,2016
"Morrow County, Oregon",049,11207.0,37.4,54441.0,21279.0,1694.0,15.115552779512804,MORROW,OREGON,2016
"Coos County, Oregon",011,62944.0,48.2,39110.0,24261.0,11213.0,17.81424758515506,COOS,OREGON,2016
"Mercer County, West Virginia",055,61476.0,42.4,37255.0,21190.0,12712.0,20.67798815798035,MERCER,WEST VIRGINIA,2016
"Upshur County, West Virginia",097,24632.0,41.5,42240.0,21361.0,4154.0,16.864241636895095,UPSHUR,WEST VIRGINIA,2016
"Webster County, West Virginia",101,8820.0,46.2,29982.0,18652.0,2383.0,27.01814058956916,WEBSTER,WEST VIRGINIA,2016
"Berkeley County, West Virginia",003,110173.0,38.4,57148.0,27015.0,14436.0,13.103028872772821,BERKELEY,WEST VIRGINIA,2016
"Fayette County, West Virginia",019,45192.0,43.4,37846.0,20286.0,8306.0,18.379359178615683,FAYETTE,WEST VIRGINIA,2016
"Iron County, Wisconsin",051,5850.0,53.2,41270.0,25536.0,726.0,12.41025641025641,IRON,WISCONSIN,2016
"Clark County, Wisconsin",019,34486.0,37.3,46783.0,22560.0,5060.0,14.672620773647278,CLARK,WISCONSIN,2016
"St. Croix County, Wisconsin",109,86726.0,37.9,73743.0,34679.0,4851.0,5.5934783110024675,ST. CROIX,WISCONSIN,2016
"Oconto County, Wisconsin",083,37475.0,45.8,54018.0,27623.0,3334.0,8.896597731821213,OCONTO,WISCONSIN,2016
"Lincoln County, Wisconsin",069,28171.0,46.6,52221.0,27322.0,2616.0,9.286145326754465,LINCOLN,WISCONSIN,2016
"Waupaca County, Wisconsin",135,51974.0,44.8,52441.0,28145.0,5327.0,10.249355446954246,WAUPACA,WISCONSIN,2016
"Barron County, Wisconsin",005,45548.0,44.1,46863.0,25426.0,5467.0,12.002722402739966,BARRON,WISCONSIN,2016
"Sawyer County, Wisconsin",113,16438.0,49.5,41869.0,25680.0,2623.0,15.956929066796448,SAWYER,WISCONSIN,2016
"Green Lake County, Wisconsin",047,18881.0,45.4,47174.0,26115.0,2076.0,10.995180340024364,GREEN LAKE,WISCONSIN,2016
"Price County, Wisconsin",099,13707.0,51.3,43547.0,27987.0,1724.0,12.57751513825053,PRICE,WISCONSIN,2016
"Marquette County, Wisconsin",077,15082.0,49.1,48445.0,25268.0,1730.0,11.470627237766875,MARQUETTE,WISCONSIN,2016
"Marinette County, Wisconsin",075,41090.0,47.5,43893.0,25231.0,5254.0,12.786566074470674,MARINETTE,WISCONSIN,2016
"Milwaukee County, Wisconsin",079,955306.0,34.3,45263.0,25881.0,198227.0,20.750105201893426,MILWAUKEE,WISCONSIN,2016
"Racine County, Wisconsin",101,194873.0,39.9,56359.0,28436.0,23751.0,12.187937785121592,RACINE,WISCONSIN,2016
"Winnebago County, Wisconsin",139,169487.0,37.9,53501.0,28446.0,19573.0,11.548378341701724,WINNEBAGO,WISCONSIN,2016
"Forest County, Wisconsin",041,9108.0,46.2,41378.0,22559.0,1520.0,16.688625384277557,FOREST,WISCONSIN,2016
"Green County, Wisconsin",045,37050.0,42.6,57416.0,28867.0,3243.0,8.753036437246964,GREEN,WISCONSIN,2016
"Rusk County, Wisconsin",107,14272.0,47.9,39904.0,22651.0,2225.0,15.589966367713005,RUSK,WISCONSIN,2016
"Shawano County, Wisconsin",115,41384.0,44.7,48773.0,25286.0,4594.0,11.100908563696114,SHAWANO,WISCONSIN,2016
"Langlade County, Wisconsin",067,19414.0,47.7,43501.0,24772.0,3026.0,15.586690017513135,LANGLADE,WISCONSIN,2016
"Outagamie County, Wisconsin",087,181799.0,37.9,59806.0,29663.0,16096.0,8.853734068944274,OUTAGAMIE,WISCONSIN,2016
"Vernon County, Wisconsin",123,30442.0,42.4,49476.0,24414.0,4882.0,16.03705407003482,VERNON,WISCONSIN,2016
"Columbia County, Wisconsin",021,56650.0,42.2,61004.0,29936.0,4729.0,8.3477493380406,COLUMBIA,WISCONSIN,2016
"Kewaunee County, Wisconsin",061,20459.0,43.8,58152.0,27539.0,1817.0,8.881176988122586,KEWAUNEE,WISCONSIN,2016
"Brown County, Wisconsin",009,256621.0,36.8,54172.0,28787.0,29105.0,11.341628315687336,BROWN,WISCONSIN,2016
"Eau Claire County, Wisconsin",035,101907.0,34.0,50538.0,26795.0,14233.0,13.966655872511211,EAU CLAIRE,WISCONSIN,2016
"Oneida County, Wisconsin",085,35604.0,50.3,49715.0,28084.0,3294.0,9.251769464105157,ONEIDA,WISCONSIN,2016
"Polk County, Wisconsin",095,43483.0,44.5,52039.0,27066.0,4250.0,9.773934641124118,POLK,WISCONSIN,2016
"Washburn County, Wisconsin",129,15685.0,50.0,44437.0,26570.0,1976.0,12.59802358941664,WASHBURN,WISCONSIN,2016
"Waukesha County, Wisconsin",133,395377.0,43.0,78268.0,40174.0,20167.0,5.100701355921058,WAUKESHA,WISCONSIN,2016
"Walworth County, Wisconsin",127,103021.0,39.0,55575.0,28085.0,12885.0,12.507158734626922,WALWORTH,WISCONSIN,2016
"Crawford County, Wisconsin",023,16415.0,46.1,45780.0,23466.0,2123.0,12.933292720073103,CRAWFORD,WISCONSIN,2016
"Juneau County, Wisconsin",057,26399.0,44.8,47243.0,23519.0,3244.0,12.288344255464223,JUNEAU,WISCONSIN,2016
"Sauk County, Wisconsin",111,63317.0,41.4,53225.0,26736.0,6933.0,10.949665966486094,SAUK,WISCONSIN,2016
"Washington County, Wisconsin",131,133422.0,42.4,70325.0,34722.0,7486.0,5.61076883872225,WASHINGTON,WISCONSIN,2016
"Chippewa County, Wisconsin",017,63355.0,41.0,52657.0,26299.0,6753.0,10.658985084050194,CHIPPEWA,WISCONSIN,2016
"Dane County, Wisconsin",025,516818.0,34.7,64773.0,35687.0,63673.0,12.320197825927115,DANE,WISCONSIN,2016
"Douglas County, Wisconsin",031,43705.0,41.0,48190.0,26036.0,6577.0,15.0486214391946,DOUGLAS,WISCONSIN,2016
"Jackson County, Wisconsin",053,20566.0,42.0,49608.0,24074.0,2536.0,12.331031800058348,JACKSON,WISCONSIN,2016
"Iowa County, Wisconsin",049,23751.0,42.9,56641.0,29610.0,2277.0,9.586964759378553,IOWA,WISCONSIN,2016
"St. Louis County, Minnesota",137,200353.0,41.1,49395.0,28013.0,29875.0,14.911181764186212,ST. LOUIS,MINNESOTA,2016
"Dakota County, Minnesota",037,411402.0,37.6,77321.0,37266.0,29265.0,7.113480245599195,DAKOTA,MINNESOTA,2016
"Marshall County, Minnesota",089,9406.0,43.6,56340.0,28194.0,698.0,7.4207952370827135,MARSHALL,MINNESOTA,2016
"Renville County, Minnesota",129,14995.0,44.8,54824.0,30089.0,1533.0,10.223407802600867,RENVILLE,MINNESOTA,2016
"Cook County, Minnesota",031,5215.0,51.8,51793.0,32774.0,617.0,11.831255992329817,COOK,MINNESOTA,2016
"Isabela Municipio, Puerto Rico",071,43919.0,40.4,15947.0,8578.0,23902.0,54.4229149115417,"ISABELA MUNICIPIO, PUERTO RICO","ISABELA MUNICIPIO, PUERTO RICO",2016
"Las Piedras Municipio, Puerto Rico",085,38466.0,37.6,20119.0,9906.0,18254.0,47.45489523215307,"LAS PIEDRAS MUNICIPIO, PUERTO RICO","LAS PIEDRAS MUNICIPIO, PUERTO RICO",2016
"Vega Alta Municipio, Puerto Rico",143,39018.0,37.2,18312.0,10448.0,18572.0,47.59854426162284,"VEGA ALTA MUNICIPIO, PUERTO RICO","VEGA ALTA MUNICIPIO, PUERTO RICO",2016
"Union County, Georgia",291,22033.0,53.6,41686.0,23603.0,2822.0,12.80806063631825,UNION,GEORGIA,2016
"White County, Georgia",311,28140.0,44.5,42264.0,22055.0,5345.0,18.994314143567873,WHITE,GEORGIA,2016
"Paulding County, Georgia",223,149830.0,35.4,60971.0,25655.0,15974.0,10.661416271774678,PAULDING,GEORGIA,2016
"Richmond County, Georgia",245,201418.0,33.5,38595.0,20956.0,48495.0,24.076795519764868,RICHMOND,GEORGIA,2016
"Berrien County, Georgia",019,18986.0,39.2,35740.0,17007.0,4811.0,25.339724007163174,BERRIEN,GEORGIA,2016
"Barrow County, Georgia",013,73340.0,35.0,53133.0,21978.0,10548.0,14.382328879192801,BARROW,GEORGIA,2016
"Clinch County, Georgia",065,6814.0,37.2,24848.0,16912.0,2368.0,34.75198121514529,CLINCH,GEORGIA,2016
"Grady County, Georgia",131,25145.0,39.8,35518.0,17764.0,7337.0,29.17876317359316,GRADY,GEORGIA,2016
"Whitfield County, Georgia",313,103653.0,35.1,41764.0,21158.0,20126.0,19.416707668856667,WHITFIELD,GEORGIA,2016
"Macon County, Georgia",193,13846.0,40.1,28285.0,14039.0,3897.0,28.145312725696954,MACON,GEORGIA,2016
"Harris County, Georgia",145,32992.0,42.8,65336.0,30703.0,2722.0,8.250484966052376,HARRIS,GEORGIA,2016
"Worth County, Georgia",321,20988.0,41.0,38684.0,20068.0,3837.0,18.281875357347054,WORTH,GEORGIA,2016
"Dooly County, Georgia",093,14089.0,42.3,33319.0,16109.0,3013.0,21.38547803250763,DOOLY,GEORGIA,2016
"Webster County, Georgia",307,2672.0,39.8,37072.0,20834.0,596.0,22.305389221556887,WEBSTER,GEORGIA,2016
"Glascock County, Georgia",125,3053.0,40.6,43884.0,19037.0,450.0,14.73960039305601,GLASCOCK,GEORGIA,2016
"Chatham County, Georgia",051,282613.0,34.6,49596.0,27204.0,48550.0,17.178969120316474,CHATHAM,GEORGIA,2016
"Jack County, Texas",237,8866.0,40.0,50390.0,24677.0,1312.0,14.798105120685765,JACK,TEXAS,2016
"Bosque County, Texas",035,17953.0,46.3,45419.0,24815.0,2599.0,14.476689132735476,BOSQUE,TEXAS,2016
"Bexar County, Texas",029,1858699.0,33.2,52353.0,25317.0,313406.0,16.861578986161827,BEXAR,TEXAS,2016
"Baylor County, Texas",023,3639.0,48.6,34382.0,30495.0,452.0,12.420994778785381,BAYLOR,TEXAS,2016
"Denton County, Texas",121,754650.0,34.5,76678.0,36238.0,64613.0,8.561982375935864,DENTON,TEXAS,2016
"Galveston County, Texas",167,314485.0,37.5,63064.0,32756.0,41948.0,13.338633003163903,GALVESTON,TEXAS,2016
"Roberts County, Texas",393,939.0,35.6,72500.0,31655.0,17.0,1.810436634717785,ROBERTS,TEXAS,2016
"Uvalde County, Texas",463,27055.0,33.8,39011.0,18294.0,5484.0,20.26982073553872,UVALDE,TEXAS,2016
"Bowie County, Texas",037,93483.0,37.8,42683.0,23705.0,17166.0,18.36269696094477,BOWIE,TEXAS,2016
"Kent County, Texas",263,667.0,48.6,50625.0,27434.0,72.0,10.794602698650674,KENT,TEXAS,2016
"Somervell County, Texas",425,8673.0,40.7,50562.0,26547.0,1485.0,17.122103078519544,SOMERVELL,TEXAS,2016
"Hardin County, Texas",199,55624.0,39.1,54352.0,28321.0,6480.0,11.649647634114771,HARDIN,TEXAS,2016
"Leon County, Texas",289,16923.0,44.8,47441.0,27271.0,2694.0,15.919163268923949,LEON,TEXAS,2016
"Newton County, Texas",351,14138.0,40.7,36829.0,19293.0,2272.0,16.07016551138775,NEWTON,TEXAS,2016
"Reeves County, Texas",389,14438.0,35.2,46464.0,18458.0,1697.0,11.753705499376645,REEVES,TEXAS,2016
"Travis County, Texas",453,1148176.0,33.3,64422.0,36649.0,171023.0,14.895190284416326,TRAVIS,TEXAS,2016
"Collingsworth County, Texas",087,3032.0,36.9,40257.0,21116.0,582.0,19.195250659630606,COLLINGSWORTH,TEXAS,2016
"Erath County, Texas",143,40641.0,30.2,42492.0,22781.0,9500.0,23.37540906965872,ERATH,TEXAS,2016
"Motley County, Texas",345,1022.0,48.9,35433.0,23131.0,158.0,15.459882583170254,MOTLEY,TEXAS,2016
"Coleman County, Texas",083,8476.0,47.2,42049.0,25178.0,1545.0,18.227937706465315,COLEMAN,TEXAS,2016
"Medina County, Texas",325,47920.0,38.6,58333.0,24731.0,6340.0,13.230383973288815,MEDINA,TEXAS,2016
"Henderson County, Texas",213,79213.0,43.7,43434.0,23605.0,14593.0,18.42248115839572,HENDERSON,TEXAS,2016
"Lamar County, Texas",277,49626.0,40.6,40283.0,22438.0,9691.0,19.528069963325677,LAMAR,TEXAS,2016
"Kimble County, Texas",267,4453.0,54.5,41263.0,26969.0,831.0,18.66157646530429,KIMBLE,TEXAS,2016
"Washington County, Texas",477,34544.0,42.0,52718.0,25976.0,4645.0,13.446618805002316,WASHINGTON,TEXAS,2016
"Stephens County, Texas",429,9787.0,38.5,45217.0,22307.0,2012.0,20.557882905895575,STEPHENS,TEXAS,2016
"Andrews County, Texas",003,17215.0,31.2,70121.0,29240.0,1821.0,10.577984316003485,ANDREWS,TEXAS,2016
"Gonzales County, Texas",177,20370.0,37.3,46630.0,22631.0,3443.0,16.90230731467845,GONZALES,TEXAS,2016
"Lynn County, Texas",305,5723.0,37.2,40722.0,24299.0,1128.0,19.70994233793465,LYNN,TEXAS,2016
"Zapata County, Texas",505,14335.0,29.3,36976.0,16007.0,4857.0,33.88210673177537,ZAPATA,TEXAS,2016
"Hood County, Texas",221,54217.0,46.8,58315.0,31508.0,6439.0,11.876348746703064,HOOD,TEXAS,2016
"King County, Texas",269,274.0,39.8,57083.0,30016.0,9.0,3.2846715328467155,KING,TEXAS,2016
"Cherokee County, Texas",073,51257.0,37.7,40769.0,19871.0,10570.0,20.621573638722516,CHEROKEE,TEXAS,2016
"Delta County, Texas",119,5226.0,43.8,40529.0,20822.0,1110.0,21.23995407577497,DELTA,TEXAS,2016
"Jones County, Texas",253,19944.0,39.0,47007.0,17279.0,2151.0,10.78519855595668,JONES,TEXAS,2016
"Jim Wells County, Texas",249,41486.0,34.2,43321.0,21556.0,8471.0,20.41893650870173,JIM WELLS,TEXAS,2016
"Dallam County, Texas",111,7052.0,31.0,43897.0,19908.0,1129.0,16.00964265456608,DALLAM,TEXAS,2016
"Fort Bend County, Texas",157,683756.0,35.7,91152.0,37134.0,55523.0,8.120294374016462,FORT BEND,TEXAS,2016
"Irion County, Texas",235,1631.0,42.5,64100.0,31096.0,191.0,11.710606989576947,IRION,TEXAS,2016
"Willacy County, Texas",489,21944.0,33.6,28817.0,12564.0,7371.0,33.59004739336493,WILLACY,TEXAS,2016
"Dawson County, Texas",115,13317.0,33.1,42354.0,21193.0,1866.0,14.012164902004956,DAWSON,TEXAS,2016
"Ohio County, Indiana",115,6003.0,46.2,54653.0,25278.0,397.0,6.61335998667333,OHIO,INDIANA,2016
"Owen County, Indiana",119,21038.0,44.3,45388.0,22675.0,3074.0,14.611655100294705,OWEN,INDIANA,2016
"Parke County, Indiana",121,17033.0,41.6,42664.0,22247.0,2312.0,13.573651147771972,PARKE,INDIANA,2016
"Randolph County, Indiana",135,25403.0,42.0,42418.0,22817.0,4319.0,17.00192890603472,RANDOLPH,INDIANA,2016
"Whitley County, Indiana",183,33354.0,41.3,54837.0,27062.0,2876.0,8.62265395454818,WHITLEY,INDIANA,2016
"Benton County, Indiana",007,8709.0,40.5,48069.0,23181.0,1096.0,12.584682512343553,BENTON,INDIANA,2016
"Brown County, Indiana",013,14965.0,48.3,56323.0,30279.0,1882.0,12.576010691613766,BROWN,INDIANA,2016
"Clinton County, Indiana",023,32692.0,38.6,50096.0,23260.0,4052.0,12.394469595007953,CLINTON,INDIANA,2016
"Putnam County, Indiana",133,37626.0,37.8,52465.0,23040.0,3298.0,8.765215542444055,PUTNAM,INDIANA,2016
"Union County, Indiana",161,7251.0,43.1,45104.0,22918.0,681.0,9.391808026479106,UNION,INDIANA,2016
"Washington County, Indiana",175,27792.0,41.0,44883.0,22096.0,4100.0,14.7524467472654,WASHINGTON,INDIANA,2016
"Daviess County, Indiana",027,32583.0,34.6,47939.0,21472.0,4329.0,13.286069422705092,DAVIESS,INDIANA,2016
"Dearborn County, Indiana",029,49552.0,42.3,60834.0,28471.0,4537.0,9.15603810138844,DEARBORN,INDIANA,2016
"Henry County, Indiana",065,48953.0,42.5,44509.0,22182.0,7349.0,15.012358793128103,HENRY,INDIANA,2016
"Knox County, Indiana",083,37956.0,38.1,44624.0,22976.0,4980.0,13.120455263989882,KNOX,INDIANA,2016
"Lawrence County, Indiana",093,45696.0,42.4,46044.0,23743.0,5771.0,12.629114145658264,LAWRENCE,INDIANA,2016
"Madison County, Indiana",095,129862.0,40.0,44795.0,22997.0,20618.0,15.87685389105358,MADISON,INDIANA,2016
"Perry County, Indiana",123,19301.0,41.1,47396.0,21634.0,2561.0,13.268742552199368,PERRY,INDIANA,2016
"Pike County, Indiana",125,12554.0,43.4,48076.0,24367.0,1244.0,9.90919228931018,PIKE,INDIANA,2016
"Pulaski County, Indiana",131,12910.0,41.6,44884.0,23958.0,1710.0,13.24554608830364,PULASKI,INDIANA,2016
"Steuben County, Indiana",151,34279.0,42.1,50418.0,25497.0,3407.0,9.939029726654804,STEUBEN,INDIANA,2016
"Warren County, Indiana",171,8309.0,44.5,58623.0,28690.0,639.0,7.690456131905163,WARREN,INDIANA,2016
"Wells County, Indiana",179,27836.0,40.7,51568.0,24544.0,3421.0,12.289840494323897,WELLS,INDIANA,2016
"Decatur County, Indiana",031,26340.0,39.1,51185.0,24175.0,3375.0,12.813211845102506,DECATUR,INDIANA,2016
"Delaware County, Indiana",035,116463.0,35.1,39537.0,21566.0,23995.0,20.60311000060105,DELAWARE,INDIANA,2016
"Jefferson County, Indiana",077,32482.0,40.5,47065.0,23006.0,4344.0,13.373560741333662,JEFFERSON,INDIANA,2016
"Jennings County, Indiana",079,28023.0,39.6,47236.0,22374.0,4217.0,15.04835313849338,JENNINGS,INDIANA,2016
"Miami County, Indiana",103,36093.0,39.8,45646.0,21940.0,5416.0,15.005679771700883,MIAMI,INDIANA,2016
"Morgan County, Indiana",109,69504.0,41.2,57521.0,26556.0,8547.0,12.297133977900552,MORGAN,INDIANA,2016
"Newton County, Indiana",111,14022.0,42.9,50058.0,24061.0,1833.0,13.072314933675653,NEWTON,INDIANA,2016
"St. Joseph County, Indiana",141,267696.0,36.4,46174.0,24748.0,43926.0,16.408911601219295,ST. JOSEPH,INDIANA,2016
